vehicles_id,animals,car_sedan,car_utility,car_van,car_4x4,car_station_wagon,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other
2c1u1p,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1f1B,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1u4o,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3c1w1o,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1c2w1mc1i,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
2c2w1i,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
3c1v1o,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3c1w1T2i,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
2u1x,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1f1s,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2u1T1i,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1p2o,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3c1u2w,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1a1u2i,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2c1B1i,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1a1c1mc,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2c1v1i1o,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1u2w1i,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2c1u1T1i,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1b1m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2c1u1mc,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1u1t1T,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1c1v1f,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2u1w2i,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
1a4c1o,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1u1t2i,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1c4i2o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
1c1v1w2i,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
1c2mc1s,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1v1f1w,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2u1v1w,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1c1T1i1o,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1c1u1w1B,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1a1c1u1w,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1c1v1w1B,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1u1T1B,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2w1t1T,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
1c1u1v1i,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1a2b,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1v1x1b,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1c2T3i,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
4c2u,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c1B1x,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1w2i1o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
1w1i1n,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2v1w1T,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2c1v1w1mc,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1c1mc1o,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1w1b1p,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2u1v1o,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c1p2i,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2c3w1i,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
1c1f1x,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2c1u1w1o,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2c2v1w,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2u1w1i,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1mc1s,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2c1v1o,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2c1u1w4o,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1u1b1i,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1v1w1t,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1a1c1p,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1c1T1B,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2c1u1w2i,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
1c1u1v1T,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1v1w1mc,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1u1w1p,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a1f,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1t2i,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1u2mc,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1c1b1o,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1c1x1m,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1c1w1t1T,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2c4i,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1c1u1v2w,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2c1v1mc,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1a1v1i,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1u1mc1s,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2c1mc1o,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1c1w2T1i,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
3c1s,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1c1v2w1o,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2u1B,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3c1u1w2i,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
2c2u2v,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c3w,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3w1s,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1p1i1o,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2u1p,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3x,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3c1w1T,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2w1s,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1f4i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
6b,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1c2w2o,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2c2w2i,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
1a1c3u,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2v1w,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1u1T1p,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5c1v,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f2b,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1w2o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1c3T,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3c4i,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1c1B1o,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2mc1B,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2u1T2i,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1c2w1p,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2c1u1w1T1i,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5b,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1i2o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1f1x1i,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1x2o,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1T1i1o,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2c1u1i1o,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1x1p1i,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1c3w1o,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
1w1n,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1v1i1o,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2w1p1i,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
3w1o,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
9c2u1w,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1c1T1s,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1w1b1i,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1w2b1i,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0
1u2w1p,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1c1v1t,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c3w1i,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
1c1v1mc,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4c1f,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1v1t1o,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1c1v2w1T1i,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0
1u1mc1T,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2mc1x,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1T3b,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
3o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1v1f1s,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1a1w2i,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
1c1u1v1w1i,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1T1B1i,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4c1T,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1c2u1f1w,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1a1c1u,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b1i,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
2c1w1t,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1c1u2p,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1c4w,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3c3u1v3w1T1i,0,3,3,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0
3c2w1x,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1v1w1mc1i,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2c1u1v1w1i,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1u1v1B,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2w1x1o,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
2c2t,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1c3u1v1w,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1c2s,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1a1w1o,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2c1u1w1mc,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1u1v2i,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4c1v1w2T1i,0,4,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0
2w2x,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
1c1v1w1o,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2c1u3w,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1b1s1i,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3c1t,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c1u1p1i,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6c1i,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2c1f1mc,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2c1u1f1w,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1c1f1t,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5c1i,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3c1b,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1w1p1i1o,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1c1f2w,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2c1x1i,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2c3o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6c1v3w,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1c1u2o,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2c1w1i1o,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2c1u1v2w2T,0,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1u2w1t,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1a1i1o,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3c1w1mc,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1a3b,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1c1w2o,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1w1mc1s,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2b1o,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1a1u1b,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c4u3w,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1c3u1v,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1u1T1o,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1v2o,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1u1T1x,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1c4o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5c3w1i,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
1c3o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2c1u2T1i,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1mc1B1o,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
10c1v,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1f2w1i,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
1mc2o,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1c1u2w1i,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1c2T1o,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1u1v1t,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2c2i1o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1c1u3T,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1u4mc,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1v1T1p,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1u1i2o,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2c2u1B,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1c3i2o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
2u1w1o,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2c1w1T1x,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1c5w,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7b,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
1c1f1T,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2w1mc1i,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
2c1u3o,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1c1w1x1i,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3c2v,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c1u1v1T,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1c1u4o,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2c1u3w1T,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1B1i1m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1v1T1o,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1u1i1n,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1p1n,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1w3b,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
1v3w,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3c1w1x1i,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1w1mc1x,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3c4w,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1c1v1t1o,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1c1w2i1o,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
2u1i1o,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1c1w1t1i2o,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
1v4o,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6c1u1w,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1w2i2o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
1mc1i1o,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1B1p2i,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0
2c2i2o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
1c3p,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4c1u2w,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4c1w1o,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1c3p1i3o,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3
1f1t,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1w3o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2w3i,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
1c8b,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
1w1x1b,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1f3p1i,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0
1v2p1i,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1c1u1w1T1i,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1T1s1i,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4c1w1mc,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1c1w2b,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1c2u1o,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2w1b,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2w2p,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1u1w1s,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1v1i2o,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2c3u2w,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1u3o,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1a1s,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1w1T1x1i,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2w1t1i,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
2c1u1w1T,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1c1t1i1o,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1w1B1o,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1c1w2p2o,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2
1c1w1p2i,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
3c1w1t,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1u1p1o,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1u1w2p,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1c2u1T,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2p1i1o,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
1w1i3o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1B1i2o,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
2c1B1o,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1c1u1w1t,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1v1T1B,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1c1w3p2o,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2
3c1w1T1i,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1c1x2i,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
1c3u1i,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1b2o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2c1u1v2w1o,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2c3u1w,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2c2w1B,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1c3p1i,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
1u2v1w,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3u2i,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1c1u1f1w,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3w1T,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2c1v1w1o,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4c1u1o,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1c1u4w,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1mc2p1o,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
1c1v1s,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1c2T2i,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
1w1x1o,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1w1B1x,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
6c1w1B3o,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
1v1B1i,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1c1mc1s,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2u2w1mc,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1c1w4p2i2o,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,2
2c1p1i1o,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2v1t,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3c3o,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3u1w,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1T4b,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
1c5mc,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1u1v1mc,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1c1mc1B,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2mc1b,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
4c1w1m,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1c1mc1b,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12c,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c1m,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1c1t1B,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
